job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description
Pharmacy Technician Bedside Delivery,req46740,Washington,DC,$22.04 - $38.41,NA,https://careers.medstarhealth.org/global/en/job/req46740/Pharmacy-Technician-Bedside-Delivery,medstar,NA,False,2025-08-19 17:08:06,"Pharmacy Technician Bedside Delivery position is available at MedStar Pharmacies Inc. This is a full-time opportunity on day shift with rotating weekends. As a Pharmacy Technician Bedside Delivery, you will be a part of the team of 32,000, including physicians, nurses and many other clinical and non-clinical associates, to deliver the highest quality care in Maryland and Washington, D.C region."
Experienced Registered Nurse Labor & Delivery,req47033,Clinton,MD,$37.50 - $54.92,NA,https://careers.medstarhealth.org/global/en/job/req47033/Experienced-Registered-Nurse-Labor-Delivery,medstar,NA,False,2025-08-19 17:08:13,"MedStar Health is looking for an Experienced Registered Nurse in Labor & Delivery. The role is full-time, night shift with rotating weekends and it is in-person. The location is Southern Maryland Hospital Ctr in Clinton, MD."
Cash Applications Specialist - MedStar Ambulatory Services,req46959,Elkridge,MD,$18.33 - $31.61,NA,https://careers.medstarhealth.org/global/en/job/req46959/Cash-Applications-Specialist-MedStar-Ambulatory-Services,medstar,NA,False,2025-08-19 17:08:21,"MedStar Ambulatory Services is looking for a Full-Time, Day Shift, Hybrid Cash Applications Specialist. Being a part of MedStar Health means providing the highest quality care for people in Maryland and the Washington, D.C. region, while advancing the practice of medicine through education, innovation, and research."
"Business Manager, Operating Room",req46217,Olney,MD,"$70,428 - $131,310",NA,https://careers.medstarhealth.org/global/en/job/req46217/Business-Manager-Operating-Room,medstar,NA,False,2025-08-19 17:08:30,"The hiring position is for a Business Manager for the Operating Room at MedStar Health. As a part of the team, you get to work in an inclusive and positive environment where associates feel valued and connected. MedStar Health is committed to equity for all people and communities and is striving to build a diverse and inclusive workplace where people feel a sense of belonging. They offer a comprehensive total rewards package including competitive pay, generous paid time off, health and wellness benefits, retirement savings, and education assistance."
Radiation Therapist,req46716,Washington,DC,"$10,000 ",NA,https://careers.medstarhealth.org/global/en/job/req46716/Radiation-Therapist,medstar,NA,False,2025-08-19 17:08:38,"Radiation Therapist position available at MedStar Health. The position is full-time and located in Washington, DC at the Georgetown University Hospital. As an associate at MedStar Health, you will be part of a team dedicated to providing the highest quality care while advancing the practice of medicine through education, innovation, and research. The position offers a comprehensive healthcare package and other benefits. MedStar Health emphasizes teamwork, equity, inclusion, & diversity in an inclusive, positive work environment."
Medical Assistant,req46750,NA,"MD, USA",$19.17 - $33.08,NA,https://careers.medstarhealth.org/global/en/job/req46750/Medical-Assistant,medstar,NA,False,2025-08-19 17:08:53,"MedStar Health is looking for a Medical Assistant. The successful candidate will become part of a team of 32,000 which includes physicians, nurses, residents, fellows, and many other clinical and non-clinical associates working in a variety of settings across our health system, including 10 hospitals and more than 300 community-based locations, the largest home health provider in the region, and highly respected institutes dedicated to research and innovation. Note: The salary offered for this specific position is based on a number of legitimate, non-discriminatory factors set by MedStar Health."
Clinical Pharmacist I - PRN,req46680,Washington,DC,"$100,588 - $190,340",NA,https://careers.medstarhealth.org/global/en/job/req46680/Clinical-Pharmacist-I-PRN,medstar,NA,False,2025-08-19 17:09:05,"This is a part-time role at MedStar Health, specifically for the Georgetown University Hospital. The position involves day/evening shifts with rotating weekends. The hiring range and actual compensation will vary based on work experience, education, skill level, market/business considerations, etc. MedStar Health is the largest healthcare provider in the Baltimore-Washington, D.C. region. It is committed to providing high quality care and advancing the practice of medicine through education, innovation, and research. MedStar Health values inclusivity, equity, and diversity, and offers a comprehensive total rewards package, alongside numerous opportunities for career growth."
Unit Clerk Float - Day/Evening w/rot wknd,req46718,Washington,DC,$17.5 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req46718/Unit-Clerk-Float-Day-Evening-w-rot-wknd,medstar,NA,False,2025-08-19 17:09:16,"The unit clerk float will be required to work day/evening shifts with rotating weekends. This position is based in Washington, DC. The role is part of MedStar Health, the largest healthcare provider in the Baltimore-Washington region. The organization is dedicated to providing the highest quality care and advancing the practice of medicine through education, innovation, and research. It offers a comprehensive healthcare package including medical, dental and vision subject to eligibility requirements. As an employer, MedStar Health emphasizes teamwork, equity, inclusion, diversity and offers a comprehensive total rewards package."
Certified Athletic Trainer II - Professional Rugby,req46817,Washington DC,DC,"$60,632 - $107,494",NA,https://careers.medstarhealth.org/global/en/job/req46817/Certified-Athletic-Trainer-II-Professional-Rugby,medstar,NA,False,2025-08-19 17:09:25,"MedStar Health is seeking a Certified Athletic Trainer II for Professional Rugby. This is a full-time position with rotational day, evening, and night shifts. The location is Washington D.C., USA. MedStar Health offers a comprehensive healthcare package (subject to eligibility requirements), competitive pay, and an inclusive, positive environment."
Pharmacy Technician II -MUMH - PRN,req42951,Baltimore,"MD, USA",$19.17 - $33.08,NA,https://careers.medstarhealth.org/global/en/job/req42951/Pharmacy-Technician-II-MUMH-PRN,medstar,NA,False,2025-08-19 17:09:37,"Pharmacy Technician II role at MedStar Union Memorial Hospital. The position is part-time, with an evening/night shift that includes rotating weekends. MedStar Health offers a comprehensive healthcare package (including medical, dental and vision subject to eligibility requirements) and other benefits. In addition to your salary, the compensation for this specific position is based on a number of legitimate, non-discriminatory factors set by MedStar Health."
Nurse Practitioner in Connected Primary Care Telemedicine - MedStar Health - Remote Opportunity!,MMG2647,Washington,DC,"$3,000 ",NA,https://careers.medstarhealth.org/global/en/job/MMG2647/Nurse-Practitioner-in-Connected-Primary-Care-Telemedicine-MedStar-Health-Remote-Opportunity!,medstar,NA,False,2025-08-19 17:09:45,"This is a full-time remote position with MedStar Health in Washington, DC. The role requires the practitioner to focus on connected primary care telemedicine. MedStar Health offers comprehensive healthcare packages (including medical, dental and vision). The organization promises a diverse and inclusive work environment with competitive pay, generous paid time off, and a potential for growth within the largest healthcare provider in the Baltimore-Washington, D.C. region."
Unit Clerk - Evening 3p-11pm rot wknd,req46719,Washington,DC,$17.5 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req46719/Unit-Clerk-Evening-3p-11pm-rot-wknd,medstar,NA,False,2025-08-19 17:09:56,"MedStar Health is looking for a full-time Unit Clerk. Successful candidates will work during the evening shift with rotating weekend. The Unit Clerk's duties are not described in the content. MedStar Health is the largest healthcare provider in the Baltimore-Washington, D.C. region. The healthcare package is including medical, dental, and vision, subject to eligibility requirements and other benefits."
Pharmacy Technician - Bedside Delivery,req47010,Washington,DC,$22.04 - $38.41,NA,https://careers.medstarhealth.org/global/en/job/req47010/Pharmacy-Technician-Bedside-Delivery,medstar,NA,False,2025-08-19 17:10:05,"MedStar Health is hiring for the position of Pharmacy Technician - Bedside Delivery. The position is full-time and requires day/evening shift with rotating weekend. The role is located in Washington, DC. In addition to the salary, MedStar Health offers a comprehensive healthcare package (subject to eligibility requirements), among other benefits. MedStar Health is the largest healthcare provider in the Baltimore-Washington, D.C. region, offering many opportunities to grow your career and fulfill your aspirations."
